Emotion,File_Path
angry,Dataset/RAVDESS_Demo\Actor_16\03-02-05-01-01-01-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-02-05-01-01-02-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-02-05-01-02-01-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-02-05-01-02-02-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-02-05-02-01-01-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-02-05-02-01-02-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-02-05-02-02-01-16.wav
angry,Dataset/RAVDESS_Demo\Actor_16\03-02-05-02-02-02-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-02-06-01-01-01-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-02-06-01-01-02-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-02-06-01-02-01-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-02-06-01-02-02-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-02-06-02-01-01-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-02-06-02-01-02-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-02-06-02-02-01-16.wav
fear,Dataset/RAVDESS_Demo\Actor_16\03-02-06-02-02-02-16.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-01-01-01-01-01-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-01-01-01-01-02-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-01-01-01-02-01-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-01-01-01-02-02-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-01-02-01-01-01-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-01-02-01-01-02-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-01-02-01-02-01-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-01-02-01-02-02-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-01-02-02-01-01-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-01-02-02-01-02-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-01-02-02-02-01-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-01-02-02-02-02-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-01-03-01-01-01-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-01-03-01-01-02-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-01-03-01-02-01-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-01-03-01-02-02-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-01-03-02-01-01-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-01-03-02-01-02-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-01-03-02-02-01-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-01-03-02-02-02-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-01-04-01-01-01-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-01-04-01-01-02-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-01-04-01-02-01-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-01-04-01-02-02-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-01-04-02-01-01-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-01-04-02-01-02-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-01-04-02-02-01-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-01-04-02-02-02-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-01-05-01-01-01-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-01-05-01-01-02-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-01-05-01-02-01-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-01-05-01-02-02-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-01-05-02-01-01-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-01-05-02-01-02-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-01-05-02-02-01-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-01-05-02-02-02-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-01-06-01-01-01-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-01-06-01-01-02-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-01-06-01-02-01-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-01-06-01-02-02-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-01-06-02-01-01-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-01-06-02-01-02-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-01-06-02-02-01-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-01-06-02-02-02-17.wav
disgust,Dataset/RAVDESS_Demo\Actor_17\03-01-07-01-01-01-17.wav
disgust,Dataset/RAVDESS_Demo\Actor_17\03-01-07-01-01-02-17.wav
disgust,Dataset/RAVDESS_Demo\Actor_17\03-01-07-01-02-01-17.wav
disgust,Dataset/RAVDESS_Demo\Actor_17\03-01-07-01-02-02-17.wav
disgust,Dataset/RAVDESS_Demo\Actor_17\03-01-07-02-01-01-17.wav
disgust,Dataset/RAVDESS_Demo\Actor_17\03-01-07-02-01-02-17.wav
disgust,Dataset/RAVDESS_Demo\Actor_17\03-01-07-02-02-01-17.wav
disgust,Dataset/RAVDESS_Demo\Actor_17\03-01-07-02-02-02-17.wav
surprise,Dataset/RAVDESS_Demo\Actor_17\03-01-08-01-01-01-17.wav
surprise,Dataset/RAVDESS_Demo\Actor_17\03-01-08-01-01-02-17.wav
surprise,Dataset/RAVDESS_Demo\Actor_17\03-01-08-01-02-01-17.wav
surprise,Dataset/RAVDESS_Demo\Actor_17\03-01-08-01-02-02-17.wav
surprise,Dataset/RAVDESS_Demo\Actor_17\03-01-08-02-01-01-17.wav
surprise,Dataset/RAVDESS_Demo\Actor_17\03-01-08-02-01-02-17.wav
surprise,Dataset/RAVDESS_Demo\Actor_17\03-01-08-02-02-01-17.wav
surprise,Dataset/RAVDESS_Demo\Actor_17\03-01-08-02-02-02-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-02-01-01-01-01-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-02-01-01-01-02-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-02-01-01-02-01-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-02-01-01-02-02-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-02-02-01-01-01-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-02-02-01-01-02-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-02-02-01-02-01-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-02-02-01-02-02-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-02-02-02-01-01-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-02-02-02-01-02-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-02-02-02-02-01-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_17\03-02-02-02-02-02-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-02-03-01-01-01-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-02-03-01-01-02-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-02-03-01-02-01-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-02-03-01-02-02-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-02-03-02-01-01-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-02-03-02-01-02-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-02-03-02-02-01-17.wav
happy,Dataset/RAVDESS_Demo\Actor_17\03-02-03-02-02-02-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-02-04-01-01-01-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-02-04-01-01-02-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-02-04-01-02-01-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-02-04-01-02-02-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-02-04-02-01-01-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-02-04-02-01-02-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-02-04-02-02-01-17.wav
sad,Dataset/RAVDESS_Demo\Actor_17\03-02-04-02-02-02-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-02-05-01-01-01-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-02-05-01-01-02-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-02-05-01-02-01-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-02-05-01-02-02-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-02-05-02-01-01-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-02-05-02-01-02-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-02-05-02-02-01-17.wav
angry,Dataset/RAVDESS_Demo\Actor_17\03-02-05-02-02-02-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-02-06-01-01-01-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-02-06-01-01-02-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-02-06-01-02-01-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-02-06-01-02-02-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-02-06-02-01-01-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-02-06-02-01-02-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-02-06-02-02-01-17.wav
fear,Dataset/RAVDESS_Demo\Actor_17\03-02-06-02-02-02-17.wav
neutral,Dataset/RAVDESS_Demo\Actor_18\03-01-01-01-01-01-18.wav
neutral,Dataset/RAVDESS_Demo\Actor_18\03-01-01-01-01-02-18.wav
neutral,Dataset/RAVDESS_Demo\Actor_18\03-01-01-01-02-01-18.wav
neutral,Dataset/RAVDESS_Demo\Actor_18\03-01-01-01-02-02-18.wav
neutral,Dataset/RAVDESS_Demo\Actor_18\03-01-02-01-01-01-18.wav
neutral,Dataset/RAVDESS_Demo\Actor_18\03-01-02-01-01-02-18.wav
neutral,Dataset/RAVDESS_Demo\Actor_18\03-01-02-01-02-01-18.wav
neutral,Dataset/RAVDESS_Demo\Actor_18\03-01-02-01-02-02-18.wav
neutral,Dataset/RAVDESS_Demo\Actor_18\03-01-02-02-01-01-18.wav
neutral,Dataset/RAVDESS_Demo\Actor_18\03-01-02-02-01-02-18.wav
neutral,Dataset/RAVDESS_Demo\Actor_18\03-01-02-02-02-01-18.wav
neutral,Dataset/RAVDESS_Demo\Actor_18\03-01-02-02-02-02-18.wav
happy,Dataset/RAVDESS_Demo\Actor_18\03-01-03-01-01-01-18.wav
happy,Dataset/RAVDESS_Demo\Actor_18\03-01-03-01-01-02-18.wav
happy,Dataset/RAVDESS_Demo\Actor_18\03-01-03-01-02-01-18.wav
happy,Dataset/RAVDESS_Demo\Actor_18\03-01-03-01-02-02-18.wav
happy,Dataset/RAVDESS_Demo\Actor_18\03-01-03-02-01-01-18.wav
happy,Dataset/RAVDESS_Demo\Actor_18\03-01-03-02-01-02-18.wav
happy,Dataset/RAVDESS_Demo\Actor_18\03-01-03-02-02-01-18.wav
happy,Dataset/RAVDESS_Demo\Actor_18\03-01-03-02-02-02-18.wav
sad,Dataset/RAVDESS_Demo\Actor_18\03-01-04-01-01-01-18.wav
sad,Dataset/RAVDESS_Demo\Actor_18\03-01-04-01-01-02-18.wav
sad,Dataset/RAVDESS_Demo\Actor_18\03-01-04-01-02-01-18.wav
sad,Dataset/RAVDESS_Demo\Actor_18\03-01-04-01-02-02-18.wav
sad,Dataset/RAVDESS_Demo\Actor_18\03-01-04-02-01-01-18.wav
sad,Dataset/RAVDESS_Demo\Actor_18\03-01-04-02-01-02-18.wav
sad,Dataset/RAVDESS_Demo\Actor_18\03-01-04-02-02-01-18.wav
sad,Dataset/RAVDESS_Demo\Actor_18\03-01-04-02-02-02-18.wav
angry,Dataset/RAVDESS_Demo\Actor_18\03-01-05-01-01-01-18.wav
angry,Dataset/RAVDESS_Demo\Actor_18\03-01-05-01-01-02-18.wav
angry,Dataset/RAVDESS_Demo\Actor_18\03-01-05-01-02-01-18.wav
angry,Dataset/RAVDESS_Demo\Actor_18\03-01-05-01-02-02-18.wav
angry,Dataset/RAVDESS_Demo\Actor_18\03-01-05-02-01-01-18.wav
angry,Dataset/RAVDESS_Demo\Actor_18\03-01-05-02-01-02-18.wav
angry,Dataset/RAVDESS_Demo\Actor_18\03-01-05-02-02-01-18.wav
angry,Dataset/RAVDESS_Demo\Actor_18\03-01-05-02-02-02-18.wav
fear,Dataset/RAVDESS_Demo\Actor_18\03-01-06-01-01-01-18.wav
fear,Dataset/RAVDESS_Demo\Actor_18\03-01-06-01-01-02-18.wav
fear,Dataset/RAVDESS_Demo\Actor_18\03-01-06-01-02-01-18.wav
fear,Dataset/RAVDESS_Demo\Actor_18\03-01-06-01-02-02-18.wav
fear,Dataset/RAVDESS_Demo\Actor_18\03-01-06-02-01-01-18.wav
fear,Dataset/RAVDESS_Demo\Actor_18\03-01-06-02-01-02-18.wav
fear,Dataset/RAVDESS_Demo\Actor_18\03-01-06-02-02-01-18.wav
fear,Dataset/RAVDESS_Demo\Actor_18\03-01-06-02-02-02-18.wav
disgust,Dataset/RAVDESS_Demo\Actor_18\03-01-07-01-01-01-18.wav
disgust,Dataset/RAVDESS_Demo\Actor_18\03-01-07-01-01-02-18.wav
disgust,Dataset/RAVDESS_Demo\Actor_18\03-01-07-01-02-01-18.wav
disgust,Dataset/RAVDESS_Demo\Actor_18\03-01-07-01-02-02-18.wav
disgust,Dataset/RAVDESS_Demo\Actor_18\03-01-07-02-01-01-18.wav
disgust,Dataset/RAVDESS_Demo\Actor_18\03-01-07-02-01-02-18.wav
disgust,Dataset/RAVDESS_Demo\Actor_18\03-01-07-02-02-01-18.wav
disgust,Dataset/RAVDESS_Demo\Actor_18\03-01-07-02-02-02-18.wav
surprise,Dataset/RAVDESS_Demo\Actor_18\03-01-08-01-01-01-18.wav
surprise,Dataset/RAVDESS_Demo\Actor_18\03-01-08-01-01-02-18.wav
surprise,Dataset/RAVDESS_Demo\Actor_18\03-01-08-01-02-01-18.wav
surprise,Dataset/RAVDESS_Demo\Actor_18\03-01-08-01-02-02-18.wav
surprise,Dataset/RAVDESS_Demo\Actor_18\03-01-08-02-01-01-18.wav
surprise,Dataset/RAVDESS_Demo\Actor_18\03-01-08-02-01-02-18.wav
surprise,Dataset/RAVDESS_Demo\Actor_18\03-01-08-02-02-01-18.wav
surprise,Dataset/RAVDESS_Demo\Actor_18\03-01-08-02-02-02-18.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-01-01-01-01-01-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-01-01-01-01-02-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-01-01-01-02-01-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-01-01-01-02-02-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-01-02-01-01-01-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-01-02-01-01-02-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-01-02-01-02-01-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-01-02-01-02-02-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-01-02-02-01-01-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-01-02-02-01-02-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-01-02-02-02-01-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-01-02-02-02-02-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-01-03-01-01-01-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-01-03-01-01-02-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-01-03-01-02-01-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-01-03-01-02-02-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-01-03-02-01-01-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-01-03-02-01-02-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-01-03-02-02-01-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-01-03-02-02-02-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-01-04-01-01-01-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-01-04-01-01-02-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-01-04-01-02-01-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-01-04-01-02-02-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-01-04-02-01-01-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-01-04-02-01-02-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-01-04-02-02-01-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-01-04-02-02-02-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-01-05-01-01-01-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-01-05-01-01-02-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-01-05-01-02-01-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-01-05-01-02-02-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-01-05-02-01-01-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-01-05-02-01-02-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-01-05-02-02-01-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-01-05-02-02-02-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-01-06-01-01-01-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-01-06-01-01-02-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-01-06-01-02-01-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-01-06-01-02-02-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-01-06-02-01-01-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-01-06-02-01-02-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-01-06-02-02-01-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-01-06-02-02-02-19.wav
disgust,Dataset/RAVDESS_Demo\Actor_19\03-01-07-01-01-01-19.wav
disgust,Dataset/RAVDESS_Demo\Actor_19\03-01-07-01-01-02-19.wav
disgust,Dataset/RAVDESS_Demo\Actor_19\03-01-07-01-02-01-19.wav
disgust,Dataset/RAVDESS_Demo\Actor_19\03-01-07-01-02-02-19.wav
disgust,Dataset/RAVDESS_Demo\Actor_19\03-01-07-02-01-01-19.wav
disgust,Dataset/RAVDESS_Demo\Actor_19\03-01-07-02-01-02-19.wav
disgust,Dataset/RAVDESS_Demo\Actor_19\03-01-07-02-02-01-19.wav
disgust,Dataset/RAVDESS_Demo\Actor_19\03-01-07-02-02-02-19.wav
surprise,Dataset/RAVDESS_Demo\Actor_19\03-01-08-01-01-01-19.wav
surprise,Dataset/RAVDESS_Demo\Actor_19\03-01-08-01-01-02-19.wav
surprise,Dataset/RAVDESS_Demo\Actor_19\03-01-08-01-02-01-19.wav
surprise,Dataset/RAVDESS_Demo\Actor_19\03-01-08-01-02-02-19.wav
surprise,Dataset/RAVDESS_Demo\Actor_19\03-01-08-02-01-01-19.wav
surprise,Dataset/RAVDESS_Demo\Actor_19\03-01-08-02-01-02-19.wav
surprise,Dataset/RAVDESS_Demo\Actor_19\03-01-08-02-02-01-19.wav
surprise,Dataset/RAVDESS_Demo\Actor_19\03-01-08-02-02-02-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-02-01-01-01-01-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-02-01-01-01-02-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-02-01-01-02-01-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-02-01-01-02-02-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-02-02-01-01-01-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-02-02-01-01-02-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-02-02-01-02-01-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-02-02-01-02-02-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-02-02-02-01-01-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-02-02-02-01-02-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-02-02-02-02-01-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_19\03-02-02-02-02-02-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-02-03-01-01-01-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-02-03-01-01-02-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-02-03-01-02-01-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-02-03-01-02-02-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-02-03-02-01-01-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-02-03-02-01-02-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-02-03-02-02-01-19.wav
happy,Dataset/RAVDESS_Demo\Actor_19\03-02-03-02-02-02-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-02-04-01-01-01-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-02-04-01-01-02-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-02-04-01-02-01-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-02-04-01-02-02-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-02-04-02-01-01-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-02-04-02-01-02-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-02-04-02-02-01-19.wav
sad,Dataset/RAVDESS_Demo\Actor_19\03-02-04-02-02-02-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-02-05-01-01-01-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-02-05-01-01-02-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-02-05-01-02-01-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-02-05-01-02-02-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-02-05-02-01-01-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-02-05-02-01-02-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-02-05-02-02-01-19.wav
angry,Dataset/RAVDESS_Demo\Actor_19\03-02-05-02-02-02-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-02-06-01-01-01-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-02-06-01-01-02-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-02-06-01-02-01-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-02-06-01-02-02-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-02-06-02-01-01-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-02-06-02-01-02-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-02-06-02-02-01-19.wav
fear,Dataset/RAVDESS_Demo\Actor_19\03-02-06-02-02-02-19.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-01-01-01-01-01-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-01-01-01-01-02-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-01-01-01-02-01-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-01-01-01-02-02-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-01-02-01-01-01-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-01-02-01-01-02-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-01-02-01-02-01-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-01-02-01-02-02-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-01-02-02-01-01-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-01-02-02-01-02-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-01-02-02-02-01-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-01-02-02-02-02-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-01-03-01-01-01-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-01-03-01-01-02-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-01-03-01-02-01-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-01-03-01-02-02-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-01-03-02-01-01-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-01-03-02-01-02-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-01-03-02-02-01-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-01-03-02-02-02-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-01-04-01-01-01-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-01-04-01-01-02-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-01-04-01-02-01-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-01-04-01-02-02-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-01-04-02-01-01-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-01-04-02-01-02-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-01-04-02-02-01-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-01-04-02-02-02-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-01-05-01-01-01-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-01-05-01-01-02-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-01-05-01-02-01-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-01-05-01-02-02-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-01-05-02-01-01-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-01-05-02-01-02-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-01-05-02-02-01-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-01-05-02-02-02-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-01-06-01-01-01-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-01-06-01-01-02-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-01-06-01-02-01-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-01-06-01-02-02-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-01-06-02-01-01-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-01-06-02-01-02-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-01-06-02-02-01-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-01-06-02-02-02-20.wav
disgust,Dataset/RAVDESS_Demo\Actor_20\03-01-07-01-01-01-20.wav
disgust,Dataset/RAVDESS_Demo\Actor_20\03-01-07-01-01-02-20.wav
